path,period,strategy,wealth
37,96,rebalanced,73040.047
37,97,rebalanced,54780.035
37,98,rebalanced,82170.053
37,99,rebalanced,123255.08
37,100,rebalanced,92441.309
38,0,rebalanced,1
38,1,rebalanced,0.75
38,2,rebalanced,1.125
38,3,rebalanced,0.84375
38,4,rebalanced,1.265625
38,5,rebalanced,1.8984375
38,6,rebalanced,1.4238281
38,7,rebalanced,2.1357422
38,8,rebalanced,1.6018066
38,9,rebalanced,2.40271
38,10,rebalanced,3.6040649
38,11,rebalanced,5.4060974
38,12,rebalanced,8.1091461
38,13,rebalanced,12.163719
38,14,rebalanced,9.1227894
38,15,rebalanced,13.684184
38,16,rebalanced,20.526276
38,17,rebalanced,15.394707
38,18,rebalanced,11.54603
38,19,rebalanced,8.6595227
38,20,rebalanced,6.4946421
38,21,rebalanced,4.8709815
38,22,rebalanced,7.3064723
38,23,rebalanced,5.4798542
38,24,rebalanced,8.2197813
38,25,rebalanced,12.329672
38,26,rebalanced,9.247254
38,27,rebalanced,6.9354405
38,28,rebalanced,10.403161
38,29,rebalanced,7.8023706
38,30,rebalanced,5.8517779
38,31,rebalanced,4.3888334
38,32,rebalanced,3.2916251
38,33,rebalanced,2.4687188
38,34,rebalanced,1.8515391
38,35,rebalanced,1.3886543
38,36,rebalanced,1.0414907
38,37,rebalanced,0.78111806
38,38,rebalanced,0.58583855
38,39,rebalanced,0.43937891
38,40,rebalanced,0.65906837
38,41,rebalanced,0.98860255
38,42,rebalanced,1.4829038
38,43,rebalanced,2.2243557
38,44,rebalanced,3.3365336
38,45,rebalanced,2.5024002
38,46,rebalanced,1.8768001
38,47,rebalanced,1.4076001
38,48,rebalanced,1.0557001
38,49,rebalanced,1.5835501
38,50,rebalanced,1.1876626
38,51,rebalanced,0.89074695
38,52,rebalanced,0.66806021
38,53,rebalanced,0.50104516
38,54,rebalanced,0.75156774
38,55,rebalanced,0.5636758
38,56,rebalanced,0.8455137
38,57,rebalanced,1.2682706
38,58,rebalanced,1.9024058
38,59,rebalanced,1.4268044
38,60,rebalanced,2.1402066
38,61,rebalanced,1.6051549
38,62,rebalanced,2.4077324
38,63,rebalanced,3.6115986
38,64,rebalanced,5.4173979
38,65,rebalanced,4.0630484
38,66,rebalanced,6.0945726
38,67,rebalanced,4.5709294
38,68,rebalanced,6.8563942
38,69,rebalanced,5.1422956
38,70,rebalanced,7.7134434
38,71,rebalanced,11.570165
38,72,rebalanced,8.6776239
38,73,rebalanced,6.5082179
38,74,rebalanced,9.7623268
38,75,rebalanced,14.64349
38,76,rebalanced,10.982618
38,77,rebalanced,8.2369633
38,78,rebalanced,6.1777225
38,79,rebalanced,4.6332918
38,80,rebalanced,3.4749689
38,81,rebalanced,5.2124533
38,82,rebalanced,3.90934
38,83,rebalanced,2.932005
38,84,rebalanced,2.1990037
38,85,rebalanced,3.2985056
38,86,rebalanced,2.4738792
38,87,rebalanced,3.7108188
38,88,rebalanced,2.7831141
38,89,rebalanced,2.0873356
38,90,rebalanced,1.5655017
38,91,rebalanced,2.3482525
38,92,rebalanced,1.7611894
38,93,rebalanced,1.3208921
38,94,rebalanced,0.99066904
38,95,rebalanced,0.74300178
38,96,rebalanced,0.55725133
38,97,rebalanced,0.4179385
38,98,rebalanced,0.31345388
38,99,rebalanced,0.23509041
38,100,rebalanced,0.35263561
39,0,rebalanced,1
39,1,rebalanced,0.75
39,2,rebalanced,1.125
39,3,rebalanced,0.84375
39,4,rebalanced,0.6328125
39,5,rebalanced,0.47460938
39,6,rebalanced,0.35595703
39,7,rebalanced,0.53393555
39,8,rebalanced,0.40045166
39,9,rebalanced,0.60067749
39,10,rebalanced,0.45050812
39,11,rebalanced,0.67576218
39,12,rebalanced,1.0136433
39,13,rebalanced,1.5204649
39,14,rebalanced,1.1403487
39,15,rebalanced,1.710523
39,16,rebalanced,2.5657845
39,17,rebalanced,1.9243384
39,18,rebalanced,2.8865076
39,19,rebalanced,4.3297614
39,20,rebalanced,6.4946421
39,21,rebalanced,4.8709815
39,22,rebalanced,7.3064723
39,23,rebalanced,5.4798542
39,24,rebalanced,8.2197813
39,25,rebalanced,12.329672
39,26,rebalanced,9.247254
39,27,rebalanced,6.9354405
39,28,rebalanced,5.2015804
39,29,rebalanced,3.9011853
39,30,rebalanced,5.8517779
39,31,rebalanced,4.3888334
39,32,rebalanced,6.5832502
39,33,rebalanced,4.9374376
39,34,rebalanced,7.4061564
39,35,rebalanced,5.5546173
39,36,rebalanced,8.331926
39,37,rebalanced,6.2489445
39,38,rebalanced,4.6867084
39,39,rebalanced,3.5150313
39,40,rebalanced,5.2725469
39,41,rebalanced,3.9544102
39,42,rebalanced,5.9316153
39,43,rebalanced,4.4487115
39,44,rebalanced,6.6730672
39,45,rebalanced,10.009601
39,46,rebalanced,7.5072006
39,47,rebalanced,5.6304004
39,48,rebalanced,8.4456007
39,49,rebalanced,6.3342005
39,50,rebalanced,9.5013008
39,51,rebalanced,14.251951
39,52,rebalanced,21.377927
39,53,rebalanced,32.06689
39,54,rebalanced,48.100335
39,55,rebalanced,72.150503
39,56,rebalanced,108.22575
39,57,rebalanced,162.33863
39,58,rebalanced,243.50795
39,59,rebalanced,182.63096
39,60,rebalanced,136.97322
39,61,rebalanced,205.45983
39,62,rebalanced,308.18974
39,63,rebalanced,231.14231
39,64,rebalanced,173.35673
39,65,rebalanced,130.01755
39,66,rebalanced,97.513161
39,67,rebalanced,146.26974
39,68,rebalanced,109.70231
39,69,rebalanced,164.55346
39,70,rebalanced,246.83019
39,71,rebalanced,370.24528
39,72,rebalanced,555.36793
39,73,rebalanced,416.52595
39,74,rebalanced,624.78892
39,75,rebalanced,468.59169
39,76,rebalanced,702.88753
39,77,rebalanced,527.16565
39,78,rebalanced,790.74847
39,79,rebalanced,1186.1227
39,80,rebalanced,1779.1841
39,81,rebalanced,1334.388
39,82,rebalanced,2001.5821
39,83,rebalanced,1501.1866
39,84,rebalanced,2251.7798
39,85,rebalanced,3377.6698
39,86,rebalanced,5066.5046
39,87,rebalanced,7599.7569
39,88,rebalanced,11399.635
39,89,rebalanced,8549.7266
39,90,rebalanced,6412.2949
39,91,rebalanced,4809.2212
39,92,rebalanced,3606.9159
39,93,rebalanced,5410.3738
39,94,rebalanced,4057.7804
39,95,rebalanced,6086.6706
39,96,rebalanced,4565.0029
39,97,rebalanced,6847.5044
39,98,rebalanced,5135.6283
39,99,rebalanced,3851.7212
39,100,rebalanced,2888.7909
0,0,buy_and_hold,1
0,1,buy_and_hold,0.75
0,2,buy_and_hold,1
0,3,buy_and_hold,1.5
0,4,buy_and_hold,1
0,5,buy_and_hold,0.75
0,6,buy_and_hold,1
0,7,buy_and_hold,0.75
0,8,buy_and_hold,0.625
0,9,buy_and_hold,0.75
0,10,buy_and_hold,0.625
0,11,buy_and_hold,0.75
0,12,buy_and_hold,0.625
0,13,buy_and_hold,0.75
0,14,buy_and_hold,0.625
0,15,buy_and_hold,0.75
0,16,buy_and_hold,1
0,17,buy_and_hold,0.75
0,18,buy_and_hold,0.625
0,19,buy_and_hold,0.5625
0,20,buy_and_hold,0.625
0,21,buy_and_hold,0.75
0,22,buy_and_hold,0.625
0,23,buy_and_hold,0.5625
0,24,buy_and_hold,0.53125
0,25,buy_and_hold,0.515625
0,26,buy_and_hold,0.5078125
0,27,buy_and_hold,0.50390625
0,28,buy_and_hold,0.50195312
0,29,buy_and_hold,0.50390625
0,30,buy_and_hold,0.50195312
0,31,buy_and_hold,0.50097656
0,32,buy_and_hold,0.50195312
0,33,buy_and_hold,0.50097656
0,34,buy_and_hold,0.50195312
0,35,buy_and_hold,0.50390625
0,36,buy_and_hold,0.5078125
0,37,buy_and_hold,0.50390625
0,38,buy_and_hold,0.5078125
0,39,buy_and_hold,0.515625
0,40,buy_and_hold,0.53125
0,41,buy_and_hold,0.5625
0,42,buy_and_hold,0.53125
0,43,buy_and_hold,0.515625
0,44,buy_and_hold,0.5078125
0,45,buy_and_hold,0.515625
0,46,buy_and_hold,0.5078125
0,47,buy_and_hold,0.515625
0,48,buy_and_hold,0.53125
0,49,buy_and_hold,0.515625
0,50,buy_and_hold,0.5078125
0,51,buy_and_hold,0.515625
0,52,buy_and_hold,0.53125
0,53,buy_and_hold,0.5625
0,54,buy_and_hold,0.53125
0,55,buy_and_hold,0.5625
0,56,buy_and_hold,0.53125
0,57,buy_and_hold,0.5625
0,58,buy_and_hold,0.625
0,59,buy_and_hold,0.5625
0,60,buy_and_hold,0.625
0,61,buy_and_hold,0.5625
0,62,buy_and_hold,0.53125
0,63,buy_and_hold,0.5625
0,64,buy_and_hold,0.625
0,65,buy_and_hold,0.75
0,66,buy_and_hold,0.625
0,67,buy_and_hold,0.5625
0,68,buy_and_hold,0.53125
0,69,buy_and_hold,0.515625
0,70,buy_and_hold,0.5078125
0,71,buy_and_hold,0.515625
0,72,buy_and_hold,0.5078125
0,73,buy_and_hold,0.50390625
0,74,buy_and_hold,0.50195312
0,75,buy_and_hold,0.50390625
0,76,buy_and_hold,0.50195312
0,77,buy_and_hold,0.50097656
0,78,buy_and_hold,0.50048828
0,79,buy_and_hold,0.50097656
0,80,buy_and_hold,0.50048828
0,81,buy_and_hold,0.50097656
0,82,buy_and_hold,0.50048828
0,83,buy_and_hold,0.50097656
0,84,buy_and_hold,0.50195312
0,85,buy_and_hold,0.50390625
0,86,buy_and_hold,0.5078125
0,87,buy_and_hold,0.50390625
0,88,buy_and_hold,0.50195312
0,89,buy_and_hold,0.50097656
0,90,buy_and_hold,0.50048828
0,91,buy_and_hold,0.50024414
0,92,buy_and_hold,0.50048828
0,93,buy_and_hold,0.50024414
0,94,buy_and_hold,0.50048828
0,95,buy_and_hold,0.50024414
0,96,buy_and_hold,0.50048828
0,97,buy_and_hold,0.50097656
0,98,buy_and_hold,0.50048828
0,99,buy_and_hold,0.50024414
0,100,buy_and_hold,0.50048828
1,0,buy_and_hold,1
1,1,buy_and_hold,1.5
1,2,buy_and_hold,1
1,3,buy_and_hold,0.75
1,4,buy_and_hold,1
1,5,buy_and_hold,1.5
1,6,buy_and_hold,1
1,7,buy_and_hold,0.75
1,8,buy_and_hold,0.625
1,9,buy_and_hold,0.75
1,10,buy_and_hold,0.625
1,11,buy_and_hold,0.5625
1,12,buy_and_hold,0.625
1,13,buy_and_hold,0.5625
1,14,buy_and_hold,0.53125
1,15,buy_and_hold,0.5625
1,16,buy_and_hold,0.53125
1,17,buy_and_hold,0.5625
1,18,buy_and_hold,0.625
1,19,buy_and_hold,0.5625
1,20,buy_and_hold,0.53125
1,21,buy_and_hold,0.515625
1,22,buy_and_hold,0.53125
1,23,buy_and_hold,0.515625
1,24,buy_and_hold,0.53125
1,25,buy_and_hold,0.5625
1,26,buy_and_hold,0.53125
1,27,buy_and_hold,0.515625
1,28,buy_and_hold,0.53125
1,29,buy_and_hold,0.515625
1,30,buy_and_hold,0.53125
1,31,buy_and_hold,0.5625
1,32,buy_and_hold,0.53125
1,33,buy_and_hold,0.5625
1,34,buy_and_hold,0.53125
1,35,buy_and_hold,0.5625
1,36,buy_and_hold,0.53125
1,37,buy_and_hold,0.5625
1,38,buy_and_hold,0.625
1,39,buy_and_hold,0.5625
1,40,buy_and_hold,0.625
1,41,buy_and_hold,0.75
1,42,buy_and_hold,0.625
1,43,buy_and_hold,0.5625
1,44,buy_and_hold,0.53125
1,45,buy_and_hold,0.5625
1,46,buy_and_hold,0.625
1,47,buy_and_hold,0.5625
1,48,buy_and_hold,0.53125
1,49,buy_and_hold,0.5625
1,50,buy_and_hold,0.53125
1,51,buy_and_hold,0.5625
1,52,buy_and_hold,0.53125
1,53,buy_and_hold,0.515625
1,54,buy_and_hold,0.5078125
1,55,buy_and_hold,0.50390625
1,56,buy_and_hold,0.5078125
1,57,buy_and_hold,0.50390625
1,58,buy_and_hold,0.5078125
1,59,buy_and_hold,0.50390625
1,60,buy_and_hold,0.50195312
1,61,buy_and_hold,0.50390625
1,62,buy_and_hold,0.50195312
1,63,buy_and_hold,0.50097656
1,64,buy_and_hold,0.50048828
1,65,buy_and_hold,0.50097656
1,66,buy_and_hold,0.50048828
1,67,buy_and_hold,0.50024414
1,68,buy_and_hold,0.50012207
1,69,buy_and_hold,0.50024414
1,70,buy_and_hold,0.50012207
1,71,buy_and_hold,0.50006104
1,72,buy_and_hold,0.50012207
1,73,buy_and_hold,0.50024414
1,74,buy_and_hold,0.50048828
1,75,buy_and_hold,0.50024414
1,76,buy_and_hold,0.50012207
1,77,buy_and_hold,0.50006104
1,78,buy_and_hold,0.50012207
1,79,buy_and_hold,0.50006104
1,80,buy_and_hold,0.50012207
1,81,buy_and_hold,0.50006104
1,82,buy_and_hold,0.50012207
1,83,buy_and_hold,0.50006104
1,84,buy_and_hold,0.50012207
1,85,buy_and_hold,0.50006104
1,86,buy_and_hold,0.50012207
1,87,buy_and_hold,0.50006104
1,88,buy_and_hold,0.50003052
1,89,buy_and_hold,0.50001526
1,90,buy_and_hold,0.50000763
1,91,buy_and_hold,0.50000381
1,92,buy_and_hold,0.50000763
1,93,buy_and_hold,0.50000381
1,94,buy_and_hold,0.50000763
1,95,buy_and_hold,0.50000381
1,96,buy_and_hold,0.50000763
1,97,buy_and_hold,0.50001526
1,98,buy_and_hold,0.50003052
1,99,buy_and_hold,0.50006104
1,100,buy_and_hold,0.50012207
2,0,buy_and_hold,1
2,1,buy_and_hold,1.5
2,2,buy_and_hold,2.5
2,3,buy_and_hold,1.5
2,4,buy_and_hold,2.5
2,5,buy_and_hold,1.5
2,6,buy_and_hold,1
2,7,buy_and_hold,0.75
2,8,buy_and_hold,1
2,9,buy_and_hold,1.5
2,10,buy_and_hold,2.5
2,11,buy_and_hold,4.5
2,12,buy_and_hold,8.5
2,13,buy_and_hold,4.5
2,14,buy_and_hold,2.5
2,15,buy_and_hold,1.5
2,16,buy_and_hold,1
2,17,buy_and_hold,0.75
2,18,buy_and_hold,0.625
2,19,buy_and_hold,0.75
2,20,buy_and_hold,1
2,21,buy_and_hold,0.75
2,22,buy_and_hold,1
2,23,buy_and_hold,0.75
2,24,buy_and_hold,1
2,25,buy_and_hold,0.75
2,26,buy_and_hold,0.625
2,27,buy_and_hold,0.75
2,28,buy_and_hold,1
2,29,buy_and_hold,1.5
2,30,buy_and_hold,2.5
2,31,buy_and_hold,1.5
2,32,buy_and_hold,1
2,33,buy_and_hold,0.75
2,34,buy_and_hold,0.625
2,35,buy_and_hold,0.75
2,36,buy_and_hold,0.625
2,37,buy_and_hold,0.5625
2,38,buy_and_hold,0.625
2,39,buy_and_hold,0.5625
2,40,buy_and_hold,0.625
2,41,buy_and_hold,0.75
2,42,buy_and_hold,1
2,43,buy_and_hold,0.75
2,44,buy_and_hold,1
2,45,buy_and_hold,0.75
2,46,buy_and_hold,1
2,47,buy_and_hold,0.75
2,48,buy_and_hold,1
2,49,buy_and_hold,0.75
2,50,buy_and_hold,0.625
2,51,buy_and_hold,0.75
2,52,buy_and_hold,1
2,53,buy_and_hold,0.75
2,54,buy_and_hold,1
2,55,buy_and_hold,1.5
2,56,buy_and_hold,2.5
2,57,buy_and_hold,4.5
2,58,buy_and_hold,2.5
2,59,buy_and_hold,1.5
2,60,buy_and_hold,1
2,61,buy_and_hold,1.5
2,62,buy_and_hold,2.5
2,63,buy_and_hold,4.5
2,64,buy_and_hold,2.5
2,65,buy_and_hold,1.5
2,66,buy_and_hold,2.5
2,67,buy_and_hold,4.5
2,68,buy_and_hold,2.5
2,69,buy_and_hold,4.5
2,70,buy_and_hold,8.5
2,71,buy_and_hold,16.5
2,72,buy_and_hold,8.5
2,73,buy_and_hold,4.5
2,74,buy_and_hold,2.5
2,75,buy_and_hold,1.5
2,76,buy_and_hold,1
2,77,buy_and_hold,0.75
2,78,buy_and_hold,1
2,79,buy_and_hold,0.75
2,80,buy_and_hold,1
2,81,buy_and_hold,1.5
2,82,buy_and_hold,1
2,83,buy_and_hold,0.75
2,84,buy_and_hold,0.625
2,85,buy_and_hold,0.5625
2,86,buy_and_hold,0.53125
2,87,buy_and_hold,0.515625
2,88,buy_and_hold,0.53125
2,89,buy_and_hold,0.515625
2,90,buy_and_hold,0.53125
2,91,buy_and_hold,0.5625
2,92,buy_and_hold,0.53125
2,93,buy_and_hold,0.515625
2,94,buy_and_hold,0.5078125
2,95,buy_and_hold,0.515625
2,96,buy_and_hold,0.5078125
2,97,buy_and_hold,0.50390625
2,98,buy_and_hold,0.50195312
2,99,buy_and_hold,0.50390625
2,100,buy_and_hold,0.5078125
3,0,buy_and_hold,1
3,1,buy_and_hold,1.5
3,2,buy_and_hold,2.5
3,3,buy_and_hold,4.5
3,4,buy_and_hold,8.5
3,5,buy_and_hold,4.5
3,6,buy_and_hold,2.5
3,7,buy_and_hold,1.5
3,8,buy_and_hold,1
3,9,buy_and_hold,0.75
3,10,buy_and_hold,0.625
3,11,buy_and_hold,0.75
3,12,buy_and_hold,0.625
3,13,buy_and_hold,0.5625
3,14,buy_and_hold,0.625
3,15,buy_and_hold,0.75
3,16,buy_and_hold,1
3,17,buy_and_hold,0.75
3,18,buy_and_hold,1
3,19,buy_and_hold,1.5
3,20,buy_and_hold,1
3,21,buy_and_hold,0.75
3,22,buy_and_hold,1
3,23,buy_and_hold,0.75
3,24,buy_and_hold,0.625
3,25,buy_and_hold,0.5625
3,26,buy_and_hold,0.625
3,27,buy_and_hold,0.75
3,28,buy_and_hold,1
3,29,buy_and_hold,1.5
3,30,buy_and_hold,2.5
3,31,buy_and_hold,4.5
3,32,buy_and_hold,2.5
3,33,buy_and_hold,4.5
3,34,buy_and_hold,8.5
3,35,buy_and_hold,4.5
3,36,buy_and_hold,8.5
3,37,buy_and_hold,16.5
3,38,buy_and_hold,32.5
3,39,buy_and_hold,64.5
3,40,buy_and_hold,32.5
3,41,buy_and_hold,64.5
3,42,buy_and_hold,32.5
3,43,buy_and_hold,64.5
3,44,buy_and_hold,128.5
3,45,buy_and_hold,256.5
3,46,buy_and_hold,512.5
3,47,buy_and_hold,256.5
3,48,buy_and_hold,512.5
3,49,buy_and_hold,256.5
3,50,buy_and_hold,512.5
3,51,buy_and_hold,1024.5
3,52,buy_and_hold,2048.5
3,53,buy_and_hold,1024.5
3,54,buy_and_hold,512.5
3,55,buy_and_hold,256.5
3,56,buy_and_hold,128.5
3,57,buy_and_hold,256.5
3,58,buy_and_hold,128.5
3,59,buy_and_hold,256.5
3,60,buy_and_hold,512.5
3,61,buy_and_hold,1024.5
3,62,buy_and_hold,512.5
3,63,buy_and_hold,1024.5
3,64,buy_and_hold,2048.5
3,65,buy_and_hold,4096.5
3,66,buy_and_hold,8192.5
3,67,buy_and_hold,16384.5
3,68,buy_and_hold,32768.5
3,69,buy_and_hold,65536.5
3,70,buy_and_hold,32768.5
3,71,buy_and_hold,16384.5
3,72,buy_and_hold,8192.5
3,73,buy_and_hold,16384.5
3,74,buy_and_hold,8192.5
3,75,buy_and_hold,4096.5
3,76,buy_and_hold,8192.5
3,77,buy_and_hold,16384.5
3,78,buy_and_hold,32768.5
3,79,buy_and_hold,65536.5
3,80,buy_and_hold,32768.5
3,81,buy_and_hold,16384.5
3,82,buy_and_hold,32768.5
3,83,buy_and_hold,16384.5
3,84,buy_and_hold,8192.5
3,85,buy_and_hold,16384.5
3,86,buy_and_hold,8192.5
3,87,buy_and_hold,4096.5
3,88,buy_and_hold,2048.5
3,89,buy_and_hold,1024.5
3,90,buy_and_hold,512.5
3,91,buy_and_hold,1024.5
3,92,buy_and_hold,2048.5
3,93,buy_and_hold,1024.5
3,94,buy_and_hold,512.5
3,95,buy_and_hold,1024.5
3,96,buy_and_hold,512.5
3,97,buy_and_hold,256.5
3,98,buy_and_hold,512.5
3,99,buy_and_hold,1024.5
3,100,buy_and_hold,512.5
4,0,buy_and_hold,1
4,1,buy_and_hold,1.5
4,2,buy_and_hold,2.5
4,3,buy_and_hold,4.5
4,4,buy_and_hold,8.5
4,5,buy_and_hold,16.5
4,6,buy_and_hold,32.5
4,7,buy_and_hold,64.5
4,8,buy_and_hold,32.5
4,9,buy_and_hold,16.5
4,10,buy_and_hold,8.5
4,11,buy_and_hold,4.5
4,12,buy_and_hold,2.5
4,13,buy_and_hold,1.5
4,14,buy_and_hold,1
4,15,buy_and_hold,1.5
4,16,buy_and_hold,1
4,17,buy_and_hold,0.75
4,18,buy_and_hold,0.625
4,19,buy_and_hold,0.5625
4,20,buy_and_hold,0.53125
4,21,buy_and_hold,0.5625
4,22,buy_and_hold,0.53125
4,23,buy_and_hold,0.515625
4,24,buy_and_hold,0.5078125
4,25,buy_and_hold,0.50390625
4,26,buy_and_hold,0.5078125
4,27,buy_and_hold,0.50390625
4,28,buy_and_hold,0.5078125
4,29,buy_and_hold,0.515625
4,30,buy_and_hold,0.5078125
4,31,buy_and_hold,0.515625
4,32,buy_and_hold,0.53125
4,33,buy_and_hold,0.515625
4,34,buy_and_hold,0.53125
4,35,buy_and_hold,0.5625
4,36,buy_and_hold,0.53125
4,37,buy_and_hold,0.5625
4,38,buy_and_hold,0.53125
4,39,buy_and_hold,0.5625
4,40,buy_and_hold,0.625
4,41,buy_and_hold,0.75
4,42,buy_and_hold,1
4,43,buy_and_hold,1.5
4,44,buy_and_hold,1
4,45,buy_and_hold,1.5
4,46,buy_and_hold,1
4,47,buy_and_hold,1.5
4,48,buy_and_hold,1
4,49,buy_and_hold,1.5
4,50,buy_and_hold,2.5
4,51,buy_and_hold,4.5
4,52,buy_and_hold,8.5
4,53,buy_and_hold,16.5
4,54,buy_and_hold,8.5
4,55,buy_and_hold,4.5
4,56,buy_and_hold,2.5
4,57,buy_and_hold,1.5
4,58,buy_and_hold,2.5
4,59,buy_and_hold,1.5
4,60,buy_and_hold,1
4,61,buy_and_hold,0.75
4,62,buy_and_hold,1
4,63,buy_and_hold,1.5
4,64,buy_and_hold,2.5
4,65,buy_and_hold,4.5
4,66,buy_and_hold,2.5
4,67,buy_and_hold,4.5
4,68,buy_and_hold,8.5
4,69,buy_and_hold,4.5
4,70,buy_and_hold,8.5
4,71,buy_and_hold,4.5
4,72,buy_and_hold,8.5
4,73,buy_and_hold,16.5
4,74,buy_and_hold,8.5
4,75,buy_and_hold,4.5
4,76,buy_and_hold,8.5
4,77,buy_and_hold,16.5
4,78,buy_and_hold,8.5
4,79,buy_and_hold,4.5
4,80,buy_and_hold,8.5
4,81,buy_and_hold,4.5
4,82,buy_and_hold,2.5
4,83,buy_and_hold,1.5
4,84,buy_and_hold,1
4,85,buy_and_hold,1.5
4,86,buy_and_hold,2.5
4,87,buy_and_hold,4.5
4,88,buy_and_hold,2.5
4,89,buy_and_hold,4.5
4,90,buy_and_hold,8.5
4,91,buy_and_hold,4.5
4,92,buy_and_hold,2.5
4,93,buy_and_hold,4.5
4,94,buy_and_hold,8.5
4,95,buy_and_hold,16.5
4,96,buy_and_hold,8.5
4,97,buy_and_hold,16.5
4,98,buy_and_hold,32.5
4,99,buy_and_hold,64.5
4,100,buy_and_hold,128.5
5,0,buy_and_hold,1
5,1,buy_and_hold,0.75
5,2,buy_and_hold,1
5,3,buy_and_hold,0.75
5,4,buy_and_hold,0.625
5,5,buy_and_hold,0.5625
5,6,buy_and_hold,0.53125
5,7,buy_and_hold,0.515625
5,8,buy_and_hold,0.5078125
5,9,buy_and_hold,0.515625
5,10,buy_and_hold,0.5078125
5,11,buy_and_hold,0.515625
5,12,buy_and_hold,0.5078125
5,13,buy_and_hold,0.50390625
5,14,buy_and_hold,0.5078125
5,15,buy_and_hold,0.50390625
5,16,buy_and_hold,0.50195312
5,17,buy_and_hold,0.50390625
